VariantName,GrowthRate,GrowthRateStd,Rank
AY.45,2.8856719989342436,0.1297469796452529,535
AY.122.1,2.8852004572528904,0.1300568763161586,536
AY.114,2.8850490732760226,0.12952594164043796,537
AY.93,2.8849785511307573,0.1294600956733061,538
AY.117,2.8849659155908776,0.13082529172151455,539
AY.81,2.8847571787836506,0.13126895647644268,540
AY.42.1,2.884598579752813,0.13057459514034514,541
AY.95,2.883362557357375,0.1301210960451556,542
AY.83,2.8825114013705533,0.13133606437304654,543
AY.25.1,2.881240233019226,0.15208492775284677,544
AY.21,2.8806687340433474,0.13239837674278065,545
AY.85,2.8803320907005885,0.1331682480647804,546
AY.122,2.8794677883436344,0.14429809501837654,547
AY.44,2.8780109313455755,0.16529336459232247,548
AY.7.2,2.8689611710180105,0.13717385361091788,549
AY.7.1,2.868744871236178,0.1368863682683856,550
AY.7,2.8687375626886147,0.13688186688348095,551
AY.102.1,2.861890922500397,0.15456746842999655,552
AY.78,2.841059373364887,0.15288901445033695,553
AY.47,2.806246975498647,0.14261978075427548,554
AY.77,2.786474868960453,0.17423473366388917,555
AY.26,2.767152140053471,0.14086615370405997,556
AY.26.1,2.75982822861929,0.13275893271802539,557
AY.133,2.7574906388411784,0.13510652849838028,558
AY.27,2.723093583827619,0.15362088322900566,559
B.1.617.2,2.7212339199338476,0.2686933555984617,560
AY.69,2.6923775740973714,0.1491228732926992,561
AY.9,2.68774346845212,0.17296453346846158,562
AY.1,2.6635918709107926,0.13672595452352257,563
AY.14,2.6612797212524737,0.1314349679408367,564
AY.54,2.6591042987179336,0.13112795114984518,565
AY.15,2.6587305099149448,0.13120148384450697,566
AY.71,2.655414825055276,0.14325384283915027,567
AY.28,2.6361816233010504,0.13460778805325005,568
AY.75,2.63411299778322,0.13084870061205597,569
AY.63,2.6336539792847975,0.13549716821995508,570
AY.68,2.6323326387896775,0.1332899253885134,571
AY.75.3,2.630073980523211,0.1308693867292553,572
AY.74,2.6284540178010154,0.13054107615822247,573
AY.73,2.6282581440125377,0.13074888330982648,574
AY.60,2.6270692045148403,0.13096012004351346,575
AY.70,2.626915765217371,0.12970248281377744,576
AY.57,2.62542673468716,0.1311827295003509,577
AY.72,2.62518966637246,0.12980705799162043,578
AY.58,2.624969702401597,0.12919252710204615,579
AY.64,2.624804114042213,0.12974921313872514,580
AY.37,2.624774442590877,0.12918526098013128,581
AY.65,2.6244275250552054,0.12890214320085086,582
AY.24.1,2.6244047226751737,0.13142817120796157,583
AY.62,2.6243228078992984,0.12890602117937722,584
AY.38,2.6243174998928835,0.12920459215605576,585
AY.55,2.624293573709052,0.12889269345334015,586
AY.59,2.624293573709052,0.12889269345334015,587
AY.24,2.624293573709052,0.12889269345334015,588
AY.75.2,2.624293573709052,0.12889269345334015,589
AY.61,2.624235331738236,0.1289862375178755,590
AY.56,2.624052726616331,0.12934797474488924,591
AY.67,2.6237834351583267,0.12922255776731953,592
AY.11,2.623668907077397,0.12969851725054493,593
C.1.2,2.619179101146032,0.26175794906542993,594
AY.66,2.5791088597194194,0.1516035812606086,595
AY.51,2.53477991464983,0.14020616106507827,596
AY.50,2.5289649780509262,0.13533909153426538,597
AY.13,2.5267087502803833,0.13303600972167517,598
AY.19,2.5264915650116198,0.13518713070542285,599
AY.16.1,2.5255262666895795,0.13397056687510014,600
AY.8,2.5252231814832333,0.13398699348355222,601
AY.53,2.524561779936155,0.13278677780107986,602
AY.16,2.5245269154421504,0.13287164403653004,603
AY.18,2.524248892748893,0.13261815856255701,604
AY.49,2.523644124152657,0.1331556138325299,605
AY.52,2.522238469780784,0.13369807525620947,606
AY.17,2.5189056658535267,0.13749871084350282,607
AY.35,2.482255341181418,0.12960034556619823,608
AY.10,2.4298323317919936,0.1475151365222319,609
AY.48,2.4278869859583656,0.13318425618232635,610
AY.2,2.4032716576501576,0.13701562624836003,611
P.1.12.1,2.3754932409945275,0.1475126433080816,612
P.1.4,2.3616808908521274,0.14379409972820675,613
P.1.5,2.3615877764594835,0.14415887338325512,614
B.1.621.1,2.259116395205102,0.12126159398841264,615
BB.2,2.2586050672172484,0.12167177762514428,616
AY.40,2.24883342876584,0.14011750406791276,617
BB.1,2.2395315896744505,0.12067078289012209,618
B.1.621.2,2.2395315896744505,0.12067078289012209,619
AY.30,2.235402402198272,0.13280914750667713,620
AY.31,2.2346337653639936,0.13438851890620324,621
B.1.633,2.2292989180386944,0.20756686884224398,622
B.1.621,2.213682863985115,0.13734966758948972,623
C.38,2.199876593090206,0.20973348933651123,624
P.1.8,2.1797507972253,0.1578792270792076,625
P.1.11,2.1782703669157883,0.15632725427761276,626
B.1.640,2.175894051114981,0.19477855029671254,627
B.1.604,2.168296948117788,0.21735183512455908,628
P.1.12,2.138158162266114,0.2706927237674634,629
C.36.3.1,2.113255734341544,0.13395667599049146,630
B.1.632,2.029261899456933,0.262182141708853,631
P.1.9,1.991997062690944,0.14399136823746858,632
B.1.631,1.983636367608978,0.15109625980732602,633
XB,1.982619874766329,0.1250349760906578,634
A.2.5.3,1.9648181758139864,0.1471328721388183,635
B.1.640.1,1.9580780224483116,0.18607561423794805,636
P.1.7.1,1.9466311463331272,0.12389030109420499,637
P.1.6,1.9464255320944144,0.12324493879151664,638
P.1.7,1.9464255320944144,0.12324493879151664,639
P.1.17.1,1.9458513033508968,0.13562901034851704,640
B.1.243.2,1.9401511556552555,0.17777567283098336,641
C.36.3,1.9355234931474168,0.1205255749733981,642
P.1.2,1.9257900097062863,0.12317453404111638,643
C.37.1,1.918225548489083,0.12025199576151197,644
C.37,1.916552274020845,0.11972398437164368,645
P.1.17,1.9096681440417405,0.11870091846186286,646
P.1.16,1.902172965142598,0.11336682715315385,647
P.1.3,1.9020531347538667,0.11408737313861031,648
P.1.10.1,1.901306525447072,0.11290959904957693,649
P.1.1,1.901177722086257,0.1126145066566009,650
P.1.15,1.901177722086257,0.1126145066566009,651
P.1.10,1.9010610012662041,0.11284841744351193,652
P.1.13,1.9009766778430788,0.11268277342166177,653
P.1.10.2,1.900613742505166,0.11345827165275861,654
B.1.634,1.885258491296238,0.21027183944199385,655
P.1,1.8656281333910087,0.1446029482883929,656
B.1.415.1,1.8636181001582,0.18337299324652118,657
B.1.1.523,1.848110071851376,0.13645446124983834,658
P.1.14,1.8332529964537054,0.16130644900911448,659
B.1.619.1,1.8252891809245904,0.11277067136160826,660
B.1.619,1.8237411330296889,0.11226830965648678,661
B.1.638,1.8164456769992383,0.28063439195171486,662
A.2.5.2,1.78688802972886,0.12834040093815113,663
A.2.5,1.7868538225006123,0.12793670609049224,664
A.2.5.1,1.7865089043632203,0.1278455937783445,665
A.30,1.7850851104521253,0.2303894119247482,666
B.1.617.1,1.7654656107370004,0.14617784174302276,667
B.1.617.3,1.7474866368904292,0.14960839014839694,668
B.1.617,1.7446448332606015,0.14367089135865505,669
B.1.575.2,1.7258598608348572,0.17550067988783208,670
B.1.637,1.714309510673227,0.11782980381405883,671
B.1.620,1.7030459191815368,0.13027907737442057,672
B.1.625,1.6856733439642184,0.20184418165311144,673
B.1.629,1.6498794943038289,0.17552874401906615,674
Q.5,1.6430457684806734,0.1174755131047798,675
Q.8,1.64180570484527,0.11757366243410618,676
Q.6,1.6417704649758382,0.11497686848857723,677
Q.7,1.6400406450451073,0.11522011756693713,678
Q.3,1.6400194080463184,0.11540865685192131,679
Q.4,1.639939372448623,0.11506199985184667,680
Q.1,1.639917516386879,0.11464241481626289,681
Q.2,1.6398637996210446,0.11653453564192653,682
A.27,1.6378717923485344,0.16052937367304762,683
B.1.526,1.6304134008081193,0.14936291134301208,684
B.1.1.7,1.6063745134021914,0.15154411083331842,685
AZ.2.1,1.6019419336445242,0.15971218018464517,686
AZ.2,1.6013104890628338,0.1594161484546279,687
AZ.4,1.5944176570894346,0.15933117921251916,688
B.1.635,1.5934049084519213,0.16584874412135425,689
XA,1.5930657855852186,0.18213755359720532,690
AZ.6,1.5890991965677113,0.15982557266369657,691
B.1.1.318,1.588166597100905,0.1574078295536504,692
AZ.1,1.5881370464742646,0.15815576573680679,693
AZ.3,1.588079660134482,0.15839679856121883,694
AZ.5,1.5878027329568265,0.15708273653363766,695
B.1.525,1.5642398815860639,0.09476231125113553,696
B.1.351.5,1.554354910113685,0.13151201378626426,697
B.1.640.2,1.550705645776422,0.17369891366591525,698
B.1.351,1.5483364528762702,0.14847759393836368,699
B.1.1.433,1.5364232836252092,0.146870774393946,700
B.1.351.3,1.530869975164858,0.11872223649585951,701
B.1.351.2,1.5276730346193528,0.11801926368112209,702
P.3,1.525105843395648,0.16565521546295173,703
B.1.1,1.5136797360059,0.8501955811286164,704
B.1.630,1.4834237827932175,0.18614005872215708,705
AT.1,1.4727953742022228,0.14193183709141438,706
B.1.575,1.4646144743255622,0.12131157209966055,707
B.1.575.1,1.4533523547987794,0.11220613590222783,708
C.39,1.450931724509436,0.13006170160892308,709
B.1.626,1.4331119227820004,0.17178592374781315,710
B.1.627,1.4255516457592807,0.13794986878697588,711
P.4,1.4162675515570669,0.1348418797735748,712
B.1.623,1.4135834491489438,0.13066496062234573,713
C.40,1.4079857126264237,0.1235458267812922,714
B.1.1.374,1.4009981591429208,0.10902088138113107,715
B.1.529,1.3802529551103535,0.12767076348151013,716
R.1,1.367979918408532,0.1088885812001098,717
B.1.1.487,1.3653901510502149,0.10435379949378581,718
C.16,1.363779228163858,0.10457803141002492,719
L.3,1.3632871242279812,0.10719787586560409,720
B.11,1.359643023967556,0.09783668396195619,721
P.6,1.3439085120601553,0.16030608964351314,722
B.1.243.1,1.3374202975454863,0.17045434602527543,723
B.1.636,1.332361987876917,0.14143862846771185,724
B.1.1.528,1.3206763925227951,0.2059736804408022,725
B.1.1.519,1.3116032633100942,0.10403470234144443,726
AW.1,1.3082124293685655,0.13410735975991833,727
AV.1,1.3065129568832683,0.14894917474367944,728
B.1.1.45,1.2792510189080104,0.13598472496900735,729
P.5,1.268160296507692,0.14200724370650447,730
B.1.429.1,1.2666754225004393,0.12372818266707031,731
B.1.563,1.266548846627971,0.13079134723757752,732
B.6.2,1.252182360763174,0.060693039446168696,733
B.6.8,1.2517804275821092,0.059794036817957974,734
B.6.3,1.2516993241275374,0.05919205351128124,735
B.6.5,1.251673530375084,0.058280453949454886,736
B.6.1,1.251673530375084,0.058280453949454886,737
B.6.4,1.2516699270988272,0.05984892960012849,738
B.6.6,1.2516699270988272,0.05984892960012849,739
B.1.177.88,1.2491548429532269,0.12698020168465282,740
B.1.549,1.2469193994327212,0.11206235198693347,741
N.9,1.2458585982290786,0.1274384897824978,742
B.1.1.393,1.2450395952685067,0.12896682275986365,743
B.1.1.525,1.2416975244666033,0.1975316038402829,744
B.1.429,1.2408226229735404,0.10497235732427053,745
B.1.427,1.2380660296613997,0.10400651347458333,746
B.1.438,1.2336771544825056,0.14162608019768025,747
AU.2,1.220580057787188,0.15550046979922671,748
AU.3,1.2187102615657752,0.15552114145620585,749
AP.1,1.2178239578287455,0.11483089723026212,750
B.1.1.483,1.2176467510496998,0.1612005525821911,751
B.1.1.136,1.211851803388006,0.10585010743582991,752
C.36,1.1967459914369505,0.12376320287174658,753
B.1.551,1.1955225918545809,0.14380659718302122,754
N.5,1.1942710726389452,0.12368014213980767,755
D.4,1.1920316110530702,0.1225691856254698,756
D.5,1.1907430306774556,0.12186611233742407,757
B.1.36.39,1.190685695474882,0.12049533153014988,758
C.17,1.190300385506756,0.27780699345561427,759
A.23.1,1.18796821010725,0.16129515399675987,760
B.1.639,1.186470158031102,0.13516369817862028,761
B.1,1.185355727611515,0.3964088627401915,762
B.1.474,1.1821506629767204,0.158471383196399,763
P.7,1.1755172761937125,0.1214592880932905,764
B.1.36.23,1.1704807639382393,0.11825064461644222,765
M.1,1.1677161702480805,0.13307283638683345,766
R.2,1.164081452030307,0.1353639712423258,767
B.1.618,1.1598126910132094,0.1303184770937408,768
B.1.603,1.1488398753521418,0.11434835082427491,769
B.1.438.1,1.145234749435529,0.13047581884188367,770
B.1.1.345,1.1424506548722528,0.12208897754138796,771
B.1.400.1,1.1394717608493867,0.12238157968996255,772
B.1.438.4,1.1381687442510997,0.14384870553958723,773
B.1.1.1,1.1289637710636693,0.3161369553013767,774
B.1.177.27,1.1273051925303643,0.12694387424734876,775
A.29,1.117174508925443,0.16132948263242397,776
AM.3,1.1144897821752258,0.12873001558070785,777
B.1.214.3,1.1115465755707823,0.16367533145695573,778
B.1.1.375,1.107399293523848,0.1262003286880962,779
C.1.1,1.1073060293877204,0.12600969994878317,780
B.1.438.2,1.106565253251127,0.10328312343022347,781
B.1.438.3,1.1063700184898566,0.10404445992817592,782
B.1.1.413,1.1021215618071905,0.12005622860585248,783
N.10,1.1000801515029708,0.2002945832479596,784
B.1.423,1.099631155921948,0.12370220748428086,785
B.1.404,1.098043916972093,0.11915100919207983,786
D.2,1.0967993249731431,0.11822171406555138,787
A.28,1.0878273767942048,0.1822583292719547,788
AM.4,1.0766583799187082,0.11569277591202065,789
AM.1,1.0765694856019703,0.11383737273702355,790
AB.1,1.0762473770644976,0.1227811728782709,791
B.1.539,1.0761004747187244,0.11273243546933047,792
B.1.177.78,1.07594226667394,0.1455451827643984,793
B.1.1.357,1.0749363832604293,0.11114684165407251,794
B.1.1.428,1.0748556560199647,0.11089628283867617,795
B.1.1.216,1.0748556560199647,0.11089628283867617,796
B.1.466.2,1.0747172384538108,0.19268166748828203,797
B.1.36.27,1.0733893965380192,0.11122356899963699,798
B.1.1.315,1.0725692325299134,0.11238852131721687,799
AM.2,1.0722223588496955,0.11515114163153639,800
AD.1,1.0716492730597942,0.11380487158788992,801
AD.2,1.0706853036727388,0.11325749843212042,802
AD.2.1,1.0706853036727388,0.11325749843212042,803
B.1.127,1.0654078770981272,0.15109460677437642,804
P.2,1.0642404295214103,0.1136991200326271,805
B.1.1.62,1.0498280720930078,0.13830506508546464,806
B.1.177.62,1.0456303921647283,0.10981407963842221,807
B.1.1.524,1.0399280361929364,0.1283986301808268,808
B.1.1.222,1.0394958431034556,0.1943273542152932,809
B.1.177.76,1.0339770440144551,0.10755015161674682,810
B.1.177.58,1.0292432672047265,0.1052117390753593,811
B.1.1.339,1.027446800824013,0.09600498285595457,812
B.1.177.28,1.0273778954736008,0.10398427210592993,813
B.1.177,1.0272809192029246,0.10376705440430818,814
B.1.177.26,1.026385891410836,0.10643392310006221,815
B.1.36.31,1.0245340132603336,0.10656842788126734,816
B.1.177.61,1.0245134913956755,0.10685582128073848,817
B.1.177.49,1.024022484744265,0.10330537182209272,818
B.1.177.82,1.0238667945336175,0.09981970297658113,819
B.1.177.45,1.0237441407932888,0.10216911526967389,820
Z.1,1.022748387293532,0.10050256065672504,821
B.1.177.44,1.0225285304618954,0.1003634958005589,822
B.1.177.89,1.0222181952729277,0.09887826649465578,823
B.1.177.87,1.0221322511001163,0.09889246964004106,824
B.1.177.18,1.0220769910436005,0.09958092023678415,825
B.1.177.83,1.021998010964882,0.09862316283920002,826
B.1.177.64,1.0218293255239903,0.1007400482157448,827
B.1.177.34,1.0213948718192585,0.09971211796844191,828
B.1.177.9,1.0212910453291275,0.10021697018329413,829
B.1.177.33,1.021281990431056,0.09996845478195177,830
B.1.177.80,1.021218675500899,0.10014022573514245,831
W.4,1.0210244465828746,0.0998154502820758,832
B.1.177.84,1.021014982492841,0.09893384254908683,833
B.1.177.74,1.020969860976502,0.10272587146013064,834
B.1.177.30,1.0209274042898333,0.10299571962823675,835
U.3,1.0209178750633194,0.09896822839897802,836
W.3,1.0208197802764916,0.09937940407965075,837
W.1,1.0207993345030342,0.09901682248000815,838
W.2,1.0207993345030342,0.09901682248000815,839
B.1.177.53,1.0207993345030342,0.09901682248000815,840
B.1.177.24,1.02074717853126,0.09919171160652814,841
U.1,1.0207383046914935,0.0988340435040852,842
B.1.177.60,1.0207089460531262,0.09864709186227663,843
B.1.177.12,1.0206719766207306,0.09939585161904972,844
B.1.177.47,1.0206392674311848,0.09841754668625546,845
B.1.177.65,1.0206391177064156,0.09840937328149542,846
B.1.177.7,1.0206391177064156,0.09840937328149542,847
B.1.177.59,1.0206391177064156,0.09840937328149542,848
B.1.177.8,1.0206391177064156,0.09840937328149542,849
B.1.177.48,1.0206391177064156,0.09840937328149542,850
U.2,1.0206349203946763,0.09994473028447858,851
B.1.177.67,1.0206333817478803,0.0986177629748589,852
B.1.177.5,1.02063234906168,0.10017702951475382,853
B.1.177.63,1.0206132679518698,0.09846788084274385,854
B.1.177.68,1.0205985680244145,0.09872644182142826,855
B.1.177.55,1.0205459799910563,0.09949943535753254,856
B.1.177.38,1.0205357601399527,0.09963962393549206,857
B.1.177.66,1.020524138972699,0.10003013113919816,858
B.1.177.37,1.0204951409292151,0.09949156817343494,859
B.1.177.81,1.0204534691067022,0.09875829615567046,860
B.1.177.16,1.0204280659546758,0.10011392518028564,861
B.1.177.19,1.020412713815985,0.09858421199873582,862
B.1.177.86,1.0203982706136738,0.09903279401269716,863
B.1.177.73,1.0203767445107643,0.09896102423369416,864
B.1.177.72,1.0203635694548852,0.09825236140644696,865
B.1.177.43,1.0203368713057486,0.09865112685136837,866
V.1,1.020336487301587,0.09875363852477527,867
B.1.177.54,1.020336487301587,0.09875363852477527,868
V.2,1.0203224046842667,0.09879103318972722,869
Y.1,1.0203140110207776,0.10213700703244004,870
B.1.177.71,1.02029749802921,0.09960826139139804,871
B.1.177.39,1.0202863917469087,0.09904595646269178,872
B.1.177.50,1.020281067697772,0.09843623984362469,873
B.1.177.75,1.0202641061919682,0.09828337245375031,874
B.1.177.35,1.0202641061919682,0.09828337245375031,875
B.1.177.36,1.0202641061919682,0.09828337245375031,876
B.1.177.4,1.0202641061919682,0.09828337245375031,877
B.1.177.3,1.0202641061919682,0.09828337245375031,878
B.1.177.40,1.0202641061919682,0.09828337245375031,879
B.1.177.42,1.0202540988848527,0.09844240433557631,880
B.1.177.17,1.0202538983686311,0.09900997454778529,881
B.1.177.10,1.02024396120232,0.09852144165362058,882
B.1.177.69,1.0202300298999094,0.0983503356180808,883
B.1.177.85,1.0202138799400184,0.09895770344610086,884
B.1.177.2,1.0202110577343255,0.09848017777097971,885
B.1.177.23,1.020205982409197,0.0995397670174503,886
B.1.177.32,1.0201889230964976,0.09860052060647265,887
B.1.177.21,1.0201759624910025,0.09869451888537692,888
B.1.177.52,1.0201549411684974,0.09850761531653546,889
B.1.177.77,1.0201483539799618,0.098559728850293,890
B.1.177.20,1.0201471975848992,0.09948569280120491,891
B.1.177.70,1.0200623689819823,0.10134897548647114,892
B.1.177.6,1.0199361029176437,0.10013302524449036,893
AA.8,1.0198084422001932,0.09976618025098268,894
B.1.177.25,1.019666486710258,0.09952629358865311,895
B.1.177.41,1.0195740733151142,0.09982445786554377,896
B.1.177.46,1.0193934640303453,0.09890917631427532,897
AA.5,1.0193518523439982,0.10012513740504761,898
AA.2,1.0193395655540816,0.09995773766872412,899
AA.4,1.0193395655540816,0.09995773766872412,900
AA.3,1.0193395655540816,0.09995773766872412,901
AA.1,1.019329905864958,0.09838132039023081,902
B.1.177.15,1.019329905864958,0.09838132039023081,903
AA.6,1.019174403347122,0.10024938894910736,904
B.1.177.29,1.0191656183985094,0.09971194824862477,905
B.1.1.98,1.018793601145804,0.18104794148062808,906
B.1.177.14,1.018567123975402,0.09918131019400975,907
AA.7,1.0168254146656563,0.1035584577455099,908
B.1.177.51,1.0145540949649052,0.10160513647027959,909
B.1.214.4,1.0141712850183984,0.14563761108258483,910
B.1.160.7,1.0131200973876702,0.18400915594030492,911
B.1.160.33,1.0131200973876702,0.18400915594030492,912
B.1.177.11,1.0125239496088916,0.10867649856956527,913
B.1.398,1.012335242608765,0.11840788806122925,914
B.1.1.317,1.0102062940182244,0.13917510183832363,915
B.13,1.0089679477686777,0.03843218920224838,916
B.1.1.385,1.0082965736249685,0.1309891759234102,917
B.4.8,1.007490588567537,0.052523875633112393,918
B.35,1.0060394958669412,0.022397816856259307,919
B.4.5,1.0044346874362389,0.02402712426162472,920
B.1.1.219,1.0035108456228052,0.1523603513817157,921
B.47,1.0020952457760413,0.020247060659073095,922
B.36,1.001780138921582,0.019618489165890894,923
B.31,1.0011320474561525,0.022678653700909705,924
AF.1,1.0011207918800624,0.12668674765483762,925
B.1.469,1.000927419437429,0.12015500577651703,926
B.52,1.0006318140968378,0.026911676150424425,927
B.4.2,1.0005051954449828,0.01244997679798923,928
B.28,1.00041250331312,0.010687007293159764,929
B.46,1.0000953160438004,0.01977082924016931,930
B.32,1.000058728179052,0.014093323916599421,931
B.39,1.0000332401382996,0.01831605325058314,932
B.58,1.0000332401382996,0.01831605325058314,933
B.3,1.000010028671218,0.014996279416769471,934
B.51,1.0000049476861026,0.004382141688866389,935
B.4.6,1.000000000000008,0.0,936
B.57,1.000000000000008,0.0,937
B.1.14,1.000000000000008,0.0,938
B.55,1.000000000000008,0.0,939
B.4,1.000000000000008,0.0,940
B.20,1.000000000000008,0.0,941
B.5,1.000000000000008,0.0,942
B.15,1.000000000000008,0.0,943
B.50,1.000000000000008,0.0,944
B.27,1.000000000000008,0.0,945
B.26,1.000000000000008,0.0,946
B.3.1,0.9999794128942848,0.020387515257227803,947
B.4.4,0.9999637650936956,0.01719093043550857,948
B.56,0.9999561922235496,0.0170485894287082,949
B.53,0.9999495295228544,0.0153473190952611,950
B.23,0.9999305141756848,0.013534914896944592,951
B.44,0.9999147220174932,0.015450764951470089,952
B.38,0.9999111307922084,0.014702431538976282,953
B.6,0.99990722976376,0.004195382323738174,954
B.42,0.9999036502748772,0.00658596950722843,955
B.37,0.9999036502748772,0.00658596950722843,956
B.29,0.9999036502748772,0.00658596950722843,957
B.33,0.9999036502748772,0.00658596950722843,958
B.61,0.9999036502748772,0.00658596950722843,959
B.34,0.9999036502748772,0.00658596950722843,960
B.43,0.9998871110361592,0.014613907433988578,961
B.30,0.9998451989416096,0.013573536580796363,962
B.10,0.9997326330358602,0.016002045676864134,963
B.60,0.9996612122798292,0.01668721846667263,964
B.41,0.9996535599591962,0.016894389703423503,965
B.40,0.9996469113405636,0.015887218305336136,966
B.18,0.9991662153391848,0.011904677058934927,967
B.19,0.9988544543520363,0.012538217044734738,968
B.12,0.9986983010399232,0.008765684588858694,969
B.45,0.9986983010399232,0.008765684588858694,970
B.4.1,0.9982235739543038,0.018046372430933676,971
B.4.7,0.9981914838627934,0.02343201043042996,972
B.1.221.4,0.9958174016106374,0.10689532066741456,973
B.1.221.3,0.9957593215145466,0.1053407962853838,974
B.1.1.416,0.9956074417922378,0.12803132472173087,975
B.1.221,0.9954828895658957,0.10504014367062219,976
B.1.221.2,0.9953353681530768,0.10487628835607708,977
B.1.221.1,0.9949940319689692,0.1049859983886128,978
B.1.382,0.9945457762391412,0.10498585016109079,979
A.2.2,0.9896763251097987,0.12667932326697207,980
B.1.1.305,0.9878848530001092,0.11930236020360294,981
B.1.258.23,0.9857805433524988,0.12161240881983662,982
B.1.1.56,0.9774273345395728,0.13979415988257585,983
B.1.1.191,0.9771807344181874,0.14016821804264432,984
B.1.1.421,0.9771421212682686,0.1397477311987072,985
B.1.1.123,0.976735036760191,0.14051903486869377,986
B.1.530,0.9729717076263036,0.1086231968574134,987
B.1.1.526,0.9717220072409376,0.11566913348399832,988
B.1.1.338,0.9681958352881204,0.10464395995687999,989
B.1.1.384,0.967710935034806,0.11762213567528755,990
B.1.1.351,0.9674385303566844,0.11040401142385387,991
B.1.1.522,0.9662814033738512,0.10773520271023643,992
B.1.1.207,0.965314121392656,0.10387903482238715,993
B.1.1.401,0.9652973271043211,0.11845416827975389,994
B.1.1.336,0.9651853164965007,0.10383781943405308,995
B.1.243,0.9637132725189005,0.11376853120596522,996
B.1.1.63,0.9620423240425839,0.1275789817418348,997
B.1.36.9,0.9587301954993216,0.11525417873310374,998
B.1.36,0.9571405891190624,0.11917677249199422,999
B.1.1.158,0.9566866097800996,0.12556204409392274,1000
B.1.1.111,0.9555226715040154,0.11089798084891074,1001
B.1.1.458,0.9553860419132156,0.11041555085645491,1002
B.1.616,0.9531427678822892,0.19688444838107594,1003
C.36.2,0.9527075406004714,0.11999050873898716,1004
C.36.1,0.9516667352173912,0.1180269331565679,1005
B.1.1.214,0.9513907981170568,0.1140214630370012,1006
B.1.2,0.9509466272660544,0.10931109061780887,1007
B.1.1.486,0.9502371711543128,0.11750167803883156,1008
B.1.88.1,0.948540887262686,0.11058169753809002,1009
AL.1,0.9446898146892664,0.10743958718533321,1010
B.1.409,0.943239754819654,0.10507440838010866,1011
B,0.9429405412412437,0.08701311762347609,1012
B.1.214.1,0.940882627603576,0.11037955001126354,1013
B.1.1.316,0.9389328811660944,0.10994088347008239,1014
B.1.524,0.9384459500420396,0.1056045187255608,1015
B.1.622,0.9379408942438244,0.11766069794479153,1016
B.1.36.29,0.9372431032386196,0.11889020079415126,1017
B.1.1.397,0.9363394492725998,0.10330449723094869,1018
B.1.416.1,0.9362793496271647,0.11383000327014581,1019
B.1.407,0.9362162874233328,0.10770232815765556,1020
AQ.2,0.936059169691539,0.11680141597589862,1021
B.1.416,0.9359177020672346,0.11422144176222511,1022
B.1.641,0.9358423714714912,0.14415057068391415,1023
B.1.214,0.9352233242265824,0.10823166380015956,1024
B.1.1.202,0.9348158934779608,0.10470373578258278,1025
B.1.460,0.9346336603193082,0.10165056953672354,1026
B.1.1.86,0.93417890018586,0.10203833264289082,1027
B.1.1.256,0.9333021301757431,0.09900577686150101,1028
B.1.561,0.933270646986184,0.09881908716179631,1029
S.1,0.9330630581788794,0.10393140932468506,1030
B.1.523,0.9329273107696098,0.0990957056784762,1031
C.23,0.9328161540178675,0.09941527567658143,1032
AU.1,0.9321276582598428,0.10343193296381598,1033
B.1.466.1,0.9305731240151192,0.10092852491934945,1034
B.1.596,0.9298969750686946,0.09633375709346467,1035
B.1.1.518,0.9298088751981324,0.10196843132045172,1036
B.1.36.2,0.9292770969969808,0.10184087466271936,1037
B.1.442,0.9289571135496164,0.09575047798639098,1038
B.1.160.26,0.9288977431237108,0.11054470911468585,1039
B.1.165,0.9284411178205204,0.09386142285831629,1040
B.1.1.394,0.9282709748503248,0.1013546885775918,1041
B.1.131,0.9276825751629528,0.09804317403501908,1042
B.1.36.19,0.927655414589543,0.09550218267413542,1043
B.1.1.425,0.9275515425334928,0.1039258853163074,1044
B.1.160.9,0.9270591094267306,0.10854790563471305,1045
B.1.421,0.9270409617306375,0.09717486997444165,1046
B.1.1.272,0.9269733792563698,0.10353656905088564,1047
B.1.466,0.9269034287041792,0.10189781983345796,1048
B.1.1.406,0.9268039695473624,0.1010413828969105,1049
B.1.1.286,0.9265822613345174,0.1036473423330825,1050
B.1.160.30,0.925947281736756,0.1052708541101369,1051
B.1.1.159,0.9255456931820364,0.10379802816794215,1052
B.1.1.261,0.9255022638935976,0.0978739863895025,1053
B.1.1.249,0.925497224783743,0.0959018963099997,1054
B.1.280,0.9253693346920782,0.09661526893126046,1055
B.1.463,0.9252178549115584,0.10121033996486085,1056
B.1.1.176,0.9252114336358209,0.10214472584240569,1057
AK.2,0.9248480131706718,0.10350020991769188,1058
B.1.252,0.924626109556367,0.09457063340987779,1059
B.1.459,0.9243726028737737,0.09498670170922358,1060
B.1.1.333,0.924331710505898,0.10103211122623695,1061
B.1.399,0.9242877206994156,0.09652370669721597,1062
B.1.1.446,0.9241992817938892,0.09843771961970453,1063
B.1.531,0.9238570048438692,0.09473408376578431,1064
B.1.1.161,0.9238235423919982,0.0928645314160032,1065
B.1.205,0.9236483726384762,0.09736002597092028,1066
L.1,0.9236167048412816,0.09755225813263378,1067
B.1.1.348,0.923592427796028,0.09701693080156597,1068
B.1.1.420,0.9231597596984312,0.09607825574373476,1069
B.1.468,0.9231260953851408,0.09841766856077111,1070
B.1.1.16,0.9230113550183576,0.09540265847731266,1071
